"review_date","review_rating","review_title","review_text","review_response","source"
"2025-03-29","10.0","Wunderschönes süßes kleines Hotel in schöner Lage","Ein sehr schönes liebevoll eingerichtetes Hotel mit sehr nettem Personal und das Frühstück ein Gedicht alles frisch und toll hergerichtet…
Man merkt das die Gäste ganz oben stehen und die Chefin des Hauses sehr hinterher ist das alles läuft…
Würde jederzeit wiederkommen♥️

Negative: Nichts zu beanstanden 😉","Dear Christin,
Thank you very much for giving us the highest rating. We are very flattered by your comments about the decor and the beauty of our hotel. The icing on the cake was the fact that you referred to our breakfast as a poem. That is very kind of you We hope to welcome you back in the near future.
Warm Reagrds,
Alecrim Team","booking"
"2025-03-30","10.0","Staff were excellent","Breakfast was great

Negative: Very hilly","Dear Terrence,
We're very pleased that you liked our breakfast and our staff. We hope to welcome you back in the near future.
Warm Regards,
Alecrim Team","booking"
"2025-03-30","10.0","Highly recommend.","Lovely boutique hotel. Super nice hotel with lovely staff. Beautiful renovated rooms. Great breakfast.","Dear Chieko,
Thank you so much for your exceptional rating and your  extremely kind words about us.  We are indeed looking forward to your next visit!
Warm Regards,
Alecrim Team","booking"
"2025-03-31","10.0","","Εξαιρετική αισθητική σε όλα!!!!","Dear Alexandridis,
Thank you for taking the time to rate our hotel with 10/10! We're thrilled to hear that you enjoyed your stay with us and that we met your expectations. Your comment on the aesthetics of the hotel was highly appreciated as well. 
Warm Regards,
Alecrim Team","booking"
"2025-03-31","10.0","Three wonderful days","Delightful small boutique hotel with very helpful staff and a wonderful breakfast.","Dear Helen,
Thank you very much for your review. We're delighted to have been able to contribute to your three marvellous days in our city. . We look forward to welcoming you back for another exceptional stay.
Warm Regards,
Alecrim Team","booking"
"2025-03-31","10.0","Lisbona è bellissima ma l'hotel ha reso ancora più indimenticabile il nostro soggiorno","Questo hotel e l'accoglienza ha superato le mie aspettative,il personale è super gentile e disponibile e  la camera spaziosa con un bagno da dieci e lode , la colazione è una vera chicca abbondanza e varietà e gusto,ma la ciliegina è lo staff disponibile amichevole e ben disposto alle richieste di noi clienti.","Dear Jessica,
Thank you for choosing us and giving us a perfect 10/10 rating. We're delighted that your stay exceeded your expectations. Your feedback is invaluable to us, and we're thrilled to have contributed to your memorable experience. We look forward to welcoming you back for another exceptional stay.
Warm Regards,
Alecrim Team","booking"
"2025-03-31","10.0","","","","booking"
"2025-04-01","10.0","","","","booking"
"2025-04-02","9.0","The staff were very helpful and certainly would book again.","We didn't have breakfast as we left early but something was sent to the room. The location was excellent & so we're the staff.

Negative: Breakfast could have been available earlier as didn't open until 8.00 a.m.","Dear Patricia,
Thank you for taking the time to share this positive rating! Since our hotel opens at 8am we can't serve breakfast before that time.
Warm Regards,
Alecrim Team","booking"
"2025-04-03","10.0","Incroyable","ABSOLUMENT TOUT. 
L’accueil du personnel, le petit déjeuner, la chambre avec un très bon lit et une bonne douche qui marche bien. Du shampooing et du gel douche de qualité. 
Peignoir fournis. Très bon emplacement vraiment dans un très bon quartier de Lisbonne !

Negative: Un tout petit peu humide dans la chambre mais c’est aussi parce que nous ne mettions pas d’air conditionné et nous n’avons pas ouvert la fenêtre.","Dear Louise,
Thank you very much for such an amazing review.Your glowing feedback made our day! We're dedicated to providing memorable experiences, and your satisfaction lets us know we're on the right track.
Warm Regards,
Alecrim Team","booking"
"2025-04-03","9.0","Calm and caring hotel staff","Central and wonderful staff, who cared for us.

Negative: Nothing","Thank you for the kind feedback, Robert. We will make sure to share this with our team to let them know to keep up the amazing work and hope you'll stop by when you're back in the area!
Warm Regards,
Gonçalo","booking"
"2025-04-03","10.0","","Sehr schÃ¶ne Unterkunft in toller Lage - sehr nette und hilfsbereite Gastgeber ð","Dear Andrea, Thank you so much for your exceptional rating. We hope to enhance this experience even further in the future. We are indeed looking forward to your next visit!
Warm Regards,
Alecrim Team","booking"
"2025-04-03","7.0","","","","booking"
"2025-04-03","10.0","","Excelente atenciÃ³n","Estimado Juan Manuel,
Ha sido un placer conocerte y tenerte como huÃ©sped. Nos sentimos muy halagados por la valoraciÃ³n que nos ha hecho, y sobre todo que haya quedado contento con la atenciÃ³n que le hemos prestado.
Un saludo especial desde Lisboa.
Alecrim Team","booking"
"2025-04-04","10.0","","Tout est sublime....","Dear Lionel, 
Thank you for taking the time to rate our hotel with 10/10! We're thrilled to hear that you enjoyed your stay with us and that we met your expectations. We hope to welcome you back in the near future.
Kind Regards,
Alecrim Team","booking"
"2025-04-04","8.0","","Hotel bien placé, personnel adorable, très bonne qualité de la literie, petit déjeuner sympa et frais

Negative: Problème d'isolation phonique quelques soient les chambres, la porte des toilettes qui n'isole pas du bruit intérieur, la porte d'entrée qui fait du bruit en s'ouvrant, les placards de rangements des produits ménager dans le couloir quand les employées les manipulent tôt le matin, le petit déjeuner quand le personnel prépare le petit déjeuner.","Dear Frédérique,
We're glad you enjoyed our staff, the breakfast and the location of the hotel. We're sorry that the noise didn't allow you to enjoy your stay to the full. We have taken note of your comments and hope to see you again in the near future for a better experience.
Kind Regards,
Alecrim Team","booking"
"2025-04-04","9.0","","החדר הצוות והמיקום","Dear Orly,
Thank you very much for giving us the highest rating. We are very glad that you enjoyed the room, the location of the hotel as well as our team.
Warm Regards from Lisbon,
Alecrim Team","booking"
"2025-04-04","9.0","","The shower was a little complicated but all else excellent.","Dear Elisabeth,
Thank you for your recent stay and for awarding us a perfect rating. We are delighted that your stay at our hotel met your expectations. We have taken note of your comment about the shower. 
Warm Regards,
Alecrim Team","booking"
"2025-04-04","9.0","We had a lovely time . The staff were extremely helpful.","The hotel is lovely and historic. Our room was spacious and very quiet. The staff were extremely helpful with suggestions for restaurants and places to visit in Lisbon. The breakfast was very good. The location is perfect for visiting all the historic sites in Lisbon and a great location for getting the no.28 tram and a short walk to the train station. Plenty of restaurants nearby.","Dear Beresford,
We would like to thank you for taking the time to give us your personalised feedback regarding your experience at Alecrim ao Chiado. We are delighted that you had a lovely time during your stay. We also would like to thank you for your kind words about our staff.
Kind Regards,
Alecrim Team","booking"
"2025-04-05","8.0","Little piece of history Well positioned","The hotel is small and very quirky. The staff were very helpful. Great breakfast buffet

Negative: Rooms were a bit dark but this is a very old  building and that adds to the charm","Dear Ian,
It was a pleasure to have you as a guest. Thank you for your feedback and your comments. 
Warm Regards,
Alecrim Team","booking"
"2025-04-05","10.0","I highly recommend this beautiful hotel!","Nothing","Dear Stephanie,
Thank you for choosing us and giving us a perfect 10/10 rating. We look forward to welcoming you back for another great stay.
Warm Regards,
Alecrim Team","booking"
"2025-04-06","10.0","Great place to stay","The service is great! The staff is very nice. The hotel is in a good location, a lot of things to do around, it is close to the main squares, the mall, restaurants, Subway. Delicious breakfast","Dear Chris,
Thank you very much for the top rating you gave us and for your kind comments about our staff. We're very grateful that we were able to provide you with a great stay in our city,
Warm Regards,
Alecrim Team","booking"
"2025-04-06","10.0","","","","booking"
"2025-04-06","10.0","","Almost everything. The location, the staff. Very helpful and welcoming

Negative: Need more light, variety of it. More small details in the room and in the bathroom.","Dear Shlomit,
Thank you very much for taking the time to give us your feedback on your stay. Our team appreciates your compliments and we have taken note of your less favourable comments so that we can improve.
Warm Regards,
Alecrim Team","booking"
"2025-04-06","10.0","Comfortable and stylish","Decor and hospitality by staff

Negative: Nothing","Dear Christopher,
Thank you for your recent stay and for awarding us a perfect rating. Your glowing feedback made our day.We hope to welcome you back in the near future.
Kind Regards,
Alecrim Team","booking"
"2025-04-09","10.0","Just perfect","Amazing hotel in a fabulous location. Staff so friendly and helpful. Beautiful rooms and delicious breakfast. Would definitely return","Dear Kate,
It was a pleasure to have met you and to have you as our guest. Thank you very much for giving us the highest rating as well as for your kind words about our staff, the rooms and the breakfast. We hope to welcome you back in the near future.
Warm Regards,
Alecrim Team","booking"
